entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
1.2,1.3,55089.68414275079,1006,-59184.298493674505,-0.1,False
1.2,1.4,-128768.38672052964,702,-194753.7395781418,-0.2,False
1.2,1.5,-283114.72425891017,494,-312961.2365132005,-0.3,False
1.2,1.6,-269458.13589345897,367,-324152.1728645178,-0.4,False
1.2,1.7,-274969.7700746247,243,-309770.50484575826,-0.5,False
1.2,1.8,-279218.27602636133,209,-312277.5821463422,-0.6,False
1.2,1.9,-290473.3054692079,161,-310929.994404108,-0.7,False
1.2,2.0,-299758.2592511808,142,-323923.38110976276,-0.8,False
1.2,2.1,-296552.18734158843,106,-319748.95244050375,-0.9,False
1.2,2.2,-265214.740066657,75,-280525.07541592326,-1.0,False
1.2,2.3,-262918.7665111808,65,-279118.2093419144,-1.1,False
1.2,2.4,-262673.99925473286,63,-278873.44208546646,-1.2,False
1.2,2.5,-247119.42815575836,48,-262390.521327116,-1.3,False
1.3,0.0,541020.1437218614,231,-47303.90097487718,1.3,True
1.3,0.1,551927.8146112061,251,-47303.90097487718,1.2,True
1.3,0.2,604094.1758984964,278,-47303.90097487718,1.1,True
1.3,0.3,596268.6140146384,300,-47303.90097487718,1.0,True
1.3,0.4,630932.4740110653,334,-41510.50056606089,0.9,True
1.3,0.5,657049.786973547,368,-42971.352297395584,0.8,True
1.3,0.6,672216.8480204517,413,-42047.4606181737,0.7,True
1.3,0.7,690535.575940088,473,-43502.91352698486,0.6,True
1.3,0.8,757428.281246083,561,-38581.27111445542,0.5,True
1.3,0.9,775311.724559489,642,-32451.570104973274,0.4,True
1.3,1.0,808845.1730209514,773,-32451.570104973274,0.3,True
1.3,1.1,802970.0855336592,943,-32451.570104973274,0.2,True
1.3,1.2,747365.7676663867,1194,-30803.561441327212,0.1,True
1.3,1.3,646890.5913195778,1644,-27636.373009695817,0.0,False
1.3,1.4,119041.26698800427,923,-50856.92972223573,-0.1,False
1.3,1.5,-173030.37005549672,626,-209026.69808948963,-0.2,False
1.3,1.6,-185485.387907577,453,-249927.78383715588,-0.3,False
1.3,1.7,-249735.51931634676,301,-287451.1951509371,-0.4,False
1.3,1.8,-260350.74085383682,250,-296267.69480459404,-0.5,False
1.3,1.9,-281270.5259637596,159,-303648.66737517767,-0.6,False
1.3,2.0,-283234.715828283,133,-308970.0691680754,-0.7,False
1.3,2.1,-286268.1744397216,102,-311035.1710198473,-0.8,False
1.3,2.2,-254323.27445282697,75,-269435.60980209324,-0.9,False
1.3,2.3,-215744.14281766213,58,-231745.58564839573,-1.0,False
1.3,2.4,-214376.77677889806,53,-230378.21960963166,-1.1,False
1.3,2.5,-244533.76996538776,53,-259606.8631367454,-1.2,False
1.4,0.0,464602.2670609347,201,-47303.90097487724,1.4,True
1.4,0.1,472607.4154900117,217,-47303.90097487724,1.3,True
1.4,0.2,534526.3653988644,241,-47303.90097487718,1.2,True
1.4,0.3,537402.0611674689,259,-47303.90097487718,1.1,True
1.4,0.4,576630.632826961,288,-39370.10671239416,1.0,True
1.4,0.5,584467.1633283567,313,-40830.95844372886,0.9,True
1.4,0.6,596480.2036019203,347,-39907.06676450698,0.8,True
1.4,0.7,607451.7244319265,389,-41362.51967331814,0.7,True
1.4,0.8,679503.0503810155,454,-36440.87726078881,0.6,True
1.4,0.9,708974.7760743729,511,-34874.760745807085,0.5,True
1.4,1.0,750364.9930208758,604,-31309.270265043655,0.4,True
1.4,1.1,767292.585303875,730,-31309.270265043655,0.3,True
1.4,1.2,770736.5246128744,899,-27014.340381602116,0.2,True
1.4,1.3,739113.7318837612,1156,-27014.340381602116,0.1,True
1.4,1.4,596872.5799401981,1557,-27014.340381602175,0.0,False
1.4,1.5,-35835.484662508454,852,-93825.96848830482,-0.1,False
1.4,1.6,-144490.7109304925,579,-192157.71666638154,-0.2,False
1.4,1.7,-196884.68409278462,372,-245706.5029485089,-0.3,False
1.4,1.8,-195258.26105514806,274,-237167.32306911514,-0.4,False
1.4,1.9,-255065.20969015843,170,-282173.3303834001,-0.5,False
1.4,2.0,-245322.9778173525,147,-273740.54077076586,-0.6,False
1.4,2.1,-262357.477399012,115,-289617.71873958234,-0.7,False
1.4,2.2,-232936.51160452407,82,-248641.09164870786,-0.8,False
1.4,2.3,-229223.12253954483,71,-245816.81006519595,-0.9,False
1.4,2.4,-235273.20954203117,62,-251866.8970676823,-1.0,False
1.4,2.5,-233542.77666802754,54,-249208.1145343027,-1.1,False
1.5,0.0,420867.96386422514,180,-47303.90097487724,1.5,True
1.5,0.1,437656.59123378264,195,-47303.90097487724,1.4,True
1.5,0.2,490787.25432207313,213,-47303.90097487718,1.3,True
1.5,0.3,489241.61086267454,226,-47303.90097487724,1.2,True
1.5,0.4,533742.2726367646,249,-39370.10671239422,1.1,True
1.5,0.5,530591.4964867184,265,-40830.958443728916,1.0,True
1.5,0.6,537093.1680040121,291,-39907.066764507035,0.9,True
1.5,0.7,539761.6940453615,323,-41362.519673318195,0.8,True
1.5,0.8,622057.1736778269,376,-35374.72647244856,0.7,True
1.5,0.9,652027.0218871256,421,-37675.99455881608,0.6,True
1.5,1.0,700575.7025175929,491,-35286.86564438837,0.5,True
1.5,1.1,713282.4839501778,575,-31309.270265043655,0.4,True
